!Gene list based on the Araport11 genome release
!Release date of annotation: June 2016 
!Annotated by: Araport at J. Craig Ventner Institute
name	gene_model_type
AT5G08870	antisense_long_noncoding_rna
AT5G08875	antisense_rna
AT5G08880	antisense_long_noncoding_rna
AT5G08885	antisense_long_noncoding_rna
AT5G08890	long_noncoding_rna
AT5G08895	long_noncoding_rna
AT5G08900	long_noncoding_rna
AT5G08905	long_noncoding_rna
AT5G08910	long_noncoding_rna
AT5G08915	long_noncoding_rna
AT5G08920	antisense_long_noncoding_rna
AT5G08925	miRNA_primary_transcript
AT5G08930	long_noncoding_rna
AT5G08935	long_noncoding_rna
AT5G08940	long_noncoding_rna
AT5G08945	long_noncoding_rna
AT5G08950	antisense_long_noncoding_rna
AT5G08955	long_noncoding_rna
AT5G08960	antisense_long_noncoding_rna
AT5G08965	long_noncoding_rna
AT5G08970	long_noncoding_rna
AT5G08975	long_noncoding_rna
AT5G08980	antisense_long_noncoding_rna
AT5G08985	long_noncoding_rna
AT5G08990	antisense_long_noncoding_rna
AT5G08995	long_noncoding_rna
AT5G09000	small_nucleolar_rna
AT5G09005	small_nucleolar_rna
AT5G09010	small_nuclear_rna
AT5G09015	long_noncoding_rna
AT5G09020	small_nucleolar_rna
AT5G09025	long_noncoding_rna
AT5G09030	antisense_long_noncoding_rna
AT5G09035	long_noncoding_rna
AT5G09040	long_noncoding_rna
AT5G09045	long_noncoding_rna
AT5G09050	long_noncoding_rna
AT5G09055	long_noncoding_rna
AT5G09060	long_noncoding_rna
AT5G09065	long_noncoding_rna
AT5G09070	long_noncoding_rna
AT5G09080	small_nuclear_rna
AT5G09085	long_noncoding_rna
AT5G09090	long_noncoding_rna
AT5G09095	long_noncoding_rna
AT5G09100	long_noncoding_rna
AT5G09105	long_noncoding_rna
AT5G09110	long_noncoding_rna
AT5G09115	novel_transcribed_region
AT5G09120	antisense_long_noncoding_rna
AT5G09125	long_noncoding_rna
AT5G09130	small_nucleolar_rna
AT5G09135	antisense_long_noncoding_rna
AT5G09140	small_nuclear_rna
AT5G09145	long_noncoding_rna
AT5G09150	antisense_long_noncoding_rna
AT5G09155	antisense_long_noncoding_rna
AT5G09160	antisense_long_noncoding_rna
AT5G09165	long_noncoding_rna
AT5G09170	long_noncoding_rna
AT5G09175	antisense_long_noncoding_rna
AT5G09185	antisense_long_noncoding_rna
AT5G09190	long_noncoding_rna
AT5G09195	long_noncoding_rna
AT5G09200	long_noncoding_rna
AT5G09205	long_noncoding_rna
AT5G09210	protein_coding
AT5G09215	long_noncoding_rna
AT5G09220	protein_coding
AT5G09225	protein_coding
AT5G09230	protein_coding
AT5G09235	long_noncoding_rna
AT5G09240	protein_coding
AT5G09245	long_noncoding_rna
AT5G09250	protein_coding
AT5G09255	long_noncoding_rna
AT5G09260	protein_coding
AT5G09265	long_noncoding_rna
AT5G09270	protein_coding
AT5G09275	antisense_long_noncoding_rna
AT5G09280	protein_coding
AT5G09285	antisense_long_noncoding_rna
AT5G09290	protein_coding
AT5G09295	long_noncoding_rna
AT5G09300	protein_coding
AT5G09305	long_noncoding_rna
AT5G09310	protein_coding
AT5G09315	protein_coding
AT5G09320	protein_coding
AT5G09325	long_noncoding_rna
AT5G09330	protein_coding
AT5G09335	long_noncoding_rna
AT5G09340	protein_coding
AT5G09345	pre_trna
AT5G09350	protein_coding
AT5G09355	novel_transcribed_region
AT5G09360	protein_coding
AT5G09365	long_noncoding_rna
AT5G09370	protein_coding
AT5G09375	long_noncoding_rna
AT5G09380	protein_coding
AT5G09385	antisense_long_noncoding_rna
AT5G09390	protein_coding
AT5G09395	antisense_long_noncoding_rna
AT5G09400	protein_coding
AT5G09405	antisense_long_noncoding_rna
AT5G09410	protein_coding
AT5G09415	long_noncoding_rna
AT5G09420	protein_coding
AT5G09425	long_noncoding_rna
AT5G09430	protein_coding
AT5G09435	long_noncoding_rna
AT5G09440	protein_coding
AT5G09443	antisense_long_noncoding_rna
AT5G09445	protein_coding
AT5G09450	protein_coding
AT5G09455	long_noncoding_rna
AT5G09460	protein_coding
AT5G09465	long_noncoding_rna
AT5G09470	protein_coding
AT5G09475	long_noncoding_rna
AT5G09480	protein_coding
AT5G09490	protein_coding
AT5G09495	small_nucleolar_rna
AT5G09500	protein_coding
AT5G09505	long_noncoding_rna
AT5G09510	protein_coding
AT5G09513	pseudogene
AT5G09515	small_nucleolar_rna
AT5G09520	protein_coding
AT5G09525	novel_transcribed_region
AT5G09530	protein_coding
AT5G09535	antisense_long_noncoding_rna
AT5G09540	protein_coding
AT5G09545	long_noncoding_rna
AT5G09550	protein_coding
AT5G09555	long_noncoding_rna
AT5G09560	protein_coding
AT5G09565	antisense_long_noncoding_rna
AT5G09570	protein_coding
AT5G09575	novel_transcribed_region
AT5G09580	protein_coding
AT5G09585	small_nuclear_rna
AT5G09590	protein_coding
AT5G09595	antisense_long_noncoding_rna
AT5G09600	protein_coding
AT5G09605	long_noncoding_rna
AT5G09610	protein_coding
AT5G09615	long_noncoding_rna
AT5G09620	protein_coding
AT5G09630	protein_coding
AT5G09635	long_noncoding_rna
AT5G09640	protein_coding
AT5G09645	long_noncoding_rna
AT5G09650	protein_coding
AT5G09655	pre_trna
AT5G09660	protein_coding
AT5G09665	long_noncoding_rna
AT5G09670	protein_coding
AT5G09675	long_noncoding_rna
AT5G09680	protein_coding
AT5G09685	antisense_long_noncoding_rna
AT5G09690	protein_coding
AT5G09695	long_noncoding_rna
AT5G09700	protein_coding
AT5G09705	long_noncoding_rna
AT5G09710	pseudogene
AT5G09711	protein_coding
AT5G09715	long_noncoding_rna
AT5G09720	protein_coding
AT5G09730	protein_coding
AT5G09735	long_noncoding_rna
AT5G09740	protein_coding
AT5G09745	novel_transcribed_region
AT5G09750	protein_coding
AT5G09755	pre_trna
AT5G09760	protein_coding
AT5G09765	long_noncoding_rna
AT5G09770	protein_coding
AT5G09775	long_noncoding_rna
AT5G09780	protein_coding
AT5G09785	antisense_long_noncoding_rna
AT5G09790	protein_coding
AT5G09795	pseudogene
AT5G09800	protein_coding
AT5G09805	protein_coding
AT5G09810	protein_coding
AT5G09815	long_noncoding_rna
AT5G09820	protein_coding
AT5G09825	long_noncoding_rna
AT5G09830	protein_coding
AT5G09835	long_noncoding_rna
AT5G09840	protein_coding
AT5G09845	antisense_long_noncoding_rna
AT5G09850	protein_coding
AT5G09855	antisense_long_noncoding_rna
AT5G09860	protein_coding
AT5G09865	antisense_rna
AT5G09870	protein_coding
AT5G09875	long_noncoding_rna
AT5G09876	protein_coding
AT5G09880	protein_coding
AT5G09885	long_noncoding_rna
AT5G09890	protein_coding
AT5G09895	long_noncoding_rna
AT5G09900	protein_coding
AT5G09910	protein_coding
AT5G09915	long_noncoding_rna
AT5G09920	protein_coding
AT5G09925	antisense_long_noncoding_rna
AT5G09930	protein_coding
AT5G09935	novel_transcribed_region
AT5G09940	protein_coding
AT5G09945	small_nuclear_rna
AT5G09950	protein_coding
AT5G09955	long_noncoding_rna
AT5G09960	protein_coding
AT5G09965	long_noncoding_rna
AT5G09970	protein_coding
AT5G09975	pre_trna
AT5G09976	protein_coding
AT5G09978	protein_coding
AT5G09980	protein_coding
AT5G09990	protein_coding
AT5G09995	protein_coding
AT5G10000	protein_coding
AT5G10010	protein_coding
AT5G10020	protein_coding
AT5G10030	protein_coding
AT5G10040	protein_coding
AT5G10050	protein_coding
AT5G10060	protein_coding
AT5G10070	protein_coding
AT5G10080	protein_coding
AT5G10090	protein_coding
AT5G10100	protein_coding
AT5G10110	protein_coding
AT5G10120	protein_coding
AT5G10130	protein_coding
AT5G10140	protein_coding
AT5G10150	protein_coding
AT5G10160	protein_coding
AT5G10170	protein_coding
AT5G10180	protein_coding
AT5G10190	protein_coding
AT5G10200	protein_coding
AT5G10210	protein_coding
AT5G10220	protein_coding
AT5G10230	protein_coding
AT5G10235	pre_trna
AT5G10240	protein_coding
AT5G10250	protein_coding
AT5G10260	protein_coding
AT5G10270	protein_coding
AT5G10278	other_rna
AT5G10280	protein_coding
AT5G10290	protein_coding
AT5G10300	protein_coding
AT5G10310	protein_coding
AT5G10320	protein_coding
AT5G10330	protein_coding
AT5G10336	protein_coding
AT5G10340	protein_coding
AT5G10350	protein_coding
AT5G10360	protein_coding
AT5G10370	protein_coding
AT5G10380	protein_coding
AT5G10390	protein_coding
AT5G10400	protein_coding
AT5G10410	protein_coding
AT5G10420	protein_coding
AT5G10430	protein_coding
AT5G10435	protein_coding
AT5G10440	protein_coding
AT5G10450	protein_coding
AT5G10455	pre_trna
AT5G10460	protein_coding
AT5G10470	protein_coding
AT5G10480	protein_coding
AT5G10490	protein_coding
AT5G10500	protein_coding
AT5G10510	protein_coding
AT5G10520	protein_coding
AT5G10525	pre_trna
AT5G10530	protein_coding
AT5G10540	protein_coding
AT5G10550	protein_coding
AT5G10560	protein_coding
AT5G10570	protein_coding
AT5G10572	small_nucleolar_rna
AT5G10580	protein_coding
AT5G10590	protein_coding
AT5G10600	protein_coding
AT5G10605	protein_coding
AT5G10610	protein_coding
AT5G10620	protein_coding
AT5G10625	protein_coding
AT5G10630	protein_coding
AT5G10650	protein_coding
AT5G10660	protein_coding
AT5G10670	transposable_element_gene
AT5G10680	protein_coding
AT5G10690	protein_coding
AT5G10695	protein_coding
AT5G10700	protein_coding
AT5G10710	protein_coding
AT5G10720	protein_coding
AT5G10730	protein_coding
AT5G10740	protein_coding
AT5G10745	protein_coding
AT5G10750	protein_coding
AT5G10760	protein_coding
AT5G10770	protein_coding
AT5G10780	protein_coding
AT5G10790	protein_coding
AT5G10800	protein_coding
AT5G10810	protein_coding
AT5G10820	protein_coding
AT5G10830	protein_coding
AT5G10840	protein_coding
AT5G10850	transposable_element_gene
AT5G10860	protein_coding
AT5G10870	protein_coding
AT5G10880	protein_coding
AT5G10890	protein_coding
AT5G10900	protein_coding
AT5G10910	protein_coding
AT5G10920	protein_coding
AT5G10930	protein_coding
AT5G10940	protein_coding
AT5G10945	miRNA_primary_transcript
AT5G10946	protein_coding
AT5G10950	protein_coding
AT5G10960	protein_coding
AT5G10965	long_noncoding_rna
AT5G10970	protein_coding
AT5G10980	protein_coding
AT5G10990	protein_coding
AT5G11000	protein_coding
AT5G11010	protein_coding
AT5G11020	protein_coding
AT5G11030	protein_coding
AT5G11040	protein_coding
AT5G11050	protein_coding
AT5G11060	protein_coding
AT5G11070	protein_coding
AT5G11080	protein_coding
AT5G11090	protein_coding
AT5G11100	protein_coding
AT5G11110	protein_coding
AT5G11130	protein_coding
AT5G11140	protein_coding
AT5G11150	protein_coding
AT5G11160	protein_coding
AT5G11170	protein_coding
AT5G11180	protein_coding
AT5G11190	protein_coding
AT5G11200	protein_coding
AT5G11210	protein_coding
AT5G11220	protein_coding
AT5G11225	pre_trna
AT5G11230	protein_coding
AT5G11240	protein_coding
AT5G11242	pseudogene
AT5G11250	protein_coding
AT5G11260	protein_coding
AT5G11270	protein_coding
AT5G11280	protein_coding
AT5G11290	protein_coding
AT5G11300	protein_coding
AT5G11310	protein_coding
AT5G11320	protein_coding
AT5G11325	pre_trna
AT5G11330	protein_coding
AT5G11340	protein_coding
AT5G11350	protein_coding
AT5G11360	protein_coding
AT5G11370	protein_coding
AT5G11380	protein_coding
AT5G11390	protein_coding
AT5G11400	protein_coding
AT5G11410	protein_coding
AT5G11412	protein_coding
AT5G11416	protein_coding
AT5G11420	protein_coding
AT5G11425	protein_coding
AT5G11430	protein_coding
AT5G11440	protein_coding
AT5G11450	protein_coding
AT5G11460	protein_coding
AT5G11470	protein_coding
AT5G11475	pre_trna
AT5G11480	protein_coding
AT5G11490	protein_coding
AT5G11500	protein_coding
AT5G11510	protein_coding
AT5G11520	protein_coding
AT5G11530	protein_coding
AT5G11540	protein_coding
AT5G11550	protein_coding
AT5G11560	protein_coding
AT5G11565	protein_coding
AT5G11570	protein_coding
AT5G11580	protein_coding
AT5G11590	protein_coding
AT5G11600	protein_coding
AT5G11610	protein_coding
AT5G11620	protein_coding
AT5G11630	protein_coding
AT5G11640	protein_coding
AT5G11650	protein_coding
AT5G11660	protein_coding
AT5G11670	protein_coding
AT5G11680	protein_coding
AT5G11690	protein_coding
AT5G11700	protein_coding
AT5G11710	protein_coding
AT5G11720	protein_coding
AT5G11730	protein_coding
AT5G11740	protein_coding
AT5G11750	protein_coding
AT5G11760	protein_coding
AT5G11770	protein_coding
AT5G11780	protein_coding
AT5G11790	protein_coding
AT5G11800	protein_coding
AT5G11810	protein_coding
AT5G11820	protein_coding
AT5G11830	protein_coding
AT5G11840	protein_coding
AT5G11850	protein_coding
AT5G11860	protein_coding
AT5G11870	protein_coding
AT5G11880	protein_coding
AT5G11890	protein_coding
AT5G11900	protein_coding
AT5G11910	protein_coding
AT5G11920	protein_coding
AT5G11930	protein_coding
AT5G11940	protein_coding
AT5G11950	protein_coding
AT5G11960	protein_coding
AT5G11970	protein_coding
AT5G11975	protein_coding
AT5G11977	miRNA_primary_transcript
AT5G11980	protein_coding
AT5G11990	protein_coding
AT5G12000	protein_coding
AT5G12010	protein_coding
AT5G12020	protein_coding
AT5G12030	protein_coding
AT5G12040	protein_coding
AT5G12043	protein_coding
AT5G12050	protein_coding
AT5G12060	protein_coding
AT5G12070	protein_coding
AT5G12080	protein_coding
AT5G12085	transposable_element_gene
AT5G12090	protein_coding
AT5G12100	protein_coding
AT5G12110	protein_coding
AT5G12120	protein_coding
AT5G12130	protein_coding
AT5G12140	protein_coding
AT5G12150	protein_coding
AT5G12170	protein_coding
AT5G12180	protein_coding
AT5G12190	protein_coding
AT5G12200	protein_coding
AT5G12210	protein_coding
AT5G12220	protein_coding
AT5G12230	protein_coding
AT5G12235	protein_coding
AT5G12236	protein_coding
AT5G12240	protein_coding
AT5G12250	protein_coding
AT5G12260	protein_coding
AT5G12270	protein_coding
AT5G12280	protein_coding
AT5G12290	protein_coding
AT5G12300	protein_coding
AT5G12310	protein_coding
AT5G12320	protein_coding
AT5G12330	protein_coding
AT5G12340	protein_coding
AT5G12350	protein_coding
AT5G12360	protein_coding
AT5G12370	protein_coding
AT5G12380	protein_coding
AT5G12390	protein_coding
AT5G12400	protein_coding
AT5G12410	protein_coding
AT5G12420	protein_coding
AT5G12430	protein_coding
AT5G12440	protein_coding
AT5G12450	protein_coding
AT5G12460	protein_coding
AT5G12470	protein_coding
AT5G12480	protein_coding
AT5G12840	protein_coding
AT5G12850	protein_coding
AT5G12860	protein_coding
AT5G12870	protein_coding
AT5G12880	protein_coding
AT5G12890	protein_coding
AT5G12900	protein_coding
AT5G12910	protein_coding
AT5G12920	protein_coding
AT5G12930	protein_coding
AT5G12940	protein_coding
AT5G12950	protein_coding
AT5G12960	protein_coding
AT5G12970	protein_coding
AT5G12980	protein_coding
AT5G12990	protein_coding
AT5G13000	protein_coding
AT5G13010	protein_coding
AT5G13020	protein_coding
AT5G13030	protein_coding
AT5G13050	protein_coding
AT5G13060	protein_coding
AT5G13070	protein_coding
AT5G13080	protein_coding
AT5G13090	protein_coding
AT5G13100	protein_coding
AT5G13110	protein_coding
AT5G13120	protein_coding
AT5G13130	protein_coding
AT5G13140	protein_coding
AT5G13150	protein_coding
AT5G13160	protein_coding
AT5G13170	protein_coding
AT5G13180	protein_coding
AT5G13181	protein_coding
AT5G13190	protein_coding
AT5G13200	protein_coding
AT5G13205	transposable_element_gene
AT5G13210	protein_coding
AT5G13220	protein_coding
AT5G13225	small_nucleolar_rna
AT5G13230	protein_coding
AT5G13240	protein_coding
AT5G13250	protein_coding
AT5G13260	protein_coding
AT5G13270	protein_coding
AT5G13280	protein_coding
AT5G13290	protein_coding
AT5G13295	protein_coding
AT5G13300	protein_coding
AT5G13310	protein_coding
AT5G13320	protein_coding
AT5G13330	protein_coding
AT5G13340	protein_coding
AT5G13350	protein_coding
AT5G13360	protein_coding
AT5G13370	protein_coding
AT5G13380	protein_coding
AT5G13390	protein_coding
AT5G13400	protein_coding
AT5G13410	protein_coding
AT5G13420	protein_coding
AT5G13430	protein_coding
AT5G13440	protein_coding
AT5G13450	protein_coding
AT5G13460	protein_coding
AT5G13470	protein_coding
AT5G13475	transposable_element_gene
AT5G13480	protein_coding
AT5G13485	transposable_element_gene
AT5G13490	protein_coding
AT5G13500	protein_coding
AT5G13510	protein_coding
AT5G13520	protein_coding
AT5G13530	protein_coding
AT5G13548	pseudogene
AT5G13550	protein_coding
AT5G13560	protein_coding
AT5G13565	protein_coding
AT5G13570	protein_coding
AT5G13580	protein_coding
AT5G13590	protein_coding
AT5G13600	protein_coding
AT5G13610	protein_coding
AT5G13620	protein_coding
AT5G13630	protein_coding
AT5G13640	protein_coding
AT5G13650	protein_coding
AT5G13655	transposable_element_gene
AT5G13660	protein_coding
AT5G13670	protein_coding
AT5G13680	protein_coding
AT5G13690	protein_coding
AT5G13700	protein_coding
AT5G13710	protein_coding
AT5G13720	protein_coding
AT5G13730	protein_coding
AT5G13740	protein_coding
AT5G13750	protein_coding
AT5G13760	protein_coding
AT5G13770	protein_coding
AT5G13780	protein_coding
AT5G13790	protein_coding
AT5G13800	protein_coding
AT5G13810	protein_coding
AT5G13820	protein_coding
AT5G13825	protein_coding
AT5G13830	protein_coding
AT5G13840	protein_coding
AT5G13845	pre_trna
AT5G13850	protein_coding
AT5G13860	protein_coding
AT5G13870	protein_coding
AT5G13880	protein_coding
AT5G13887	miRNA_primary_transcript
AT5G13890	protein_coding
AT5G13900	protein_coding
AT5G13910	protein_coding
AT5G13920	protein_coding
AT5G13930	protein_coding
AT5G13940	protein_coding
AT5G13950	protein_coding
AT5G13960	protein_coding
AT5G13970	protein_coding
AT5G13980	protein_coding
AT5G13990	protein_coding
AT5G14000	protein_coding
AT5G14010	protein_coding
AT5G14020	protein_coding
AT5G14030	protein_coding
AT5G14035	pre_trna
AT5G14040	protein_coding
AT5G14050	protein_coding
AT5G14060	protein_coding
AT5G14070	protein_coding
AT5G14080	protein_coding
AT5G14090	protein_coding
AT5G14100	protein_coding
AT5G14105	protein_coding
AT5G14110	protein_coding
AT5G14120	protein_coding
AT5G14130	protein_coding
AT5G14140	protein_coding
AT5G14150	protein_coding
AT5G14160	protein_coding
AT5G14170	protein_coding
AT5G14180	protein_coding
AT5G14200	protein_coding
AT5G14210	protein_coding
AT5G14220	protein_coding
AT5G14230	protein_coding
AT5G14240	protein_coding
AT5G14250	protein_coding
AT5G14260	protein_coding
AT5G14270	protein_coding
AT5G14275	protein_coding
AT5G14280	protein_coding
AT5G14285	protein_coding
AT5G14290	protein_coding
AT5G14300	protein_coding
AT5G14310	protein_coding
AT5G14320	protein_coding
AT5G14330	protein_coding
AT5G14340	protein_coding
AT5G14345	protein_coding
AT5G14350	protein_coding
AT5G14360	protein_coding
AT5G14370	protein_coding
AT5G14380	protein_coding
AT5G14390	protein_coding
AT5G14400	protein_coding
AT5G14410	protein_coding
AT5G14420	protein_coding
AT5G14430	protein_coding
AT5G14440	protein_coding
AT5G14450	protein_coding
AT5G14460	protein_coding
AT5G14470	protein_coding
AT5G14480	protein_coding
AT5G14490	protein_coding
AT5G14495	pre_trna
AT5G14500	protein_coding
AT5G14510	protein_coding
AT5G14515	protein_coding
AT5G14520	protein_coding
AT5G14530	protein_coding
AT5G14540	protein_coding
AT5G14545	miRNA_primary_transcript
AT5G14550	protein_coding
AT5G14560	protein_coding
AT5G14565	miRNA_primary_transcript
AT5G14570	protein_coding
AT5G14580	protein_coding
AT5G14590	protein_coding
AT5G14600	protein_coding
AT5G14602	protein_coding
AT5G14610	protein_coding
AT5G14620	protein_coding
AT5G14640	protein_coding
AT5G14650	protein_coding
AT5G14660	protein_coding
AT5G14670	protein_coding
AT5G14680	protein_coding
AT5G14690	protein_coding
AT5G14700	protein_coding
AT5G14710	protein_coding
AT5G14720	protein_coding
AT5G14730	protein_coding
AT5G14740	protein_coding
AT5G14750	protein_coding
AT5G14760	protein_coding
AT5G14770	protein_coding
AT5G14780	protein_coding
AT5G14790	protein_coding
AT5G14800	protein_coding
AT5G14810	transposable_element_gene
AT5G14820	protein_coding
AT5G14830	transposable_element_gene
AT5G14840	pseudogene
AT5G14850	protein_coding
AT5G14860	protein_coding
AT5G14870	protein_coding
AT5G14880	protein_coding
AT5G14890	protein_coding
AT5G14895	protein_coding
AT5G14900	protein_coding
AT5G14910	protein_coding
AT5G14920	protein_coding
AT5G14930	protein_coding
AT5G14940	protein_coding
AT5G14950	protein_coding
AT5G14960	protein_coding
AT5G14970	protein_coding
AT5G14980	protein_coding
AT5G14990	protein_coding
AT5G14995	protein_coding
AT5G15000	protein_coding
AT5G15008	protein_coding
AT5G15010	protein_coding
AT5G15020	protein_coding
AT5G15022	antisense_long_noncoding_rna
AT5G15025	protein_coding
AT5G15030	protein_coding
AT5G15040	protein_coding
AT5G15050	protein_coding
AT5G15060	protein_coding
